city_name,state_id,lat,lng,population_city,density_city,incorporated_city,ranking_city
Rockville,CT,41.8665,-72.4512,6951,1459.7,0,3
Norwich,NY,42.5333,-75.5227,6950,1263.1,1,3
Mount Healthy,OH,39.2338,-84.5468,6949,1794.4,1,3
Uniontown,OH,40.9635,-81.4062,6948,641.4,0,3
Aquia Harbour,VA,38.4598,-77.3806,6947,943.1,0,3
Hutchison,VA,38.9636,-77.411,6947,4888.5,0,2
Holly Springs,MS,34.7768,-89.4466,6942,209.8,1,3
Chester,IL,37.92,-89.826,6941,464.3,1,3
South Run,VA,38.7467,-77.2754,6940,1059.9,1,3
Lecanto,FL,28.8359,-82.488,6938,99.5,0,3
Cochituate,MA,42.329,-71.3576,6937,703.2,0,3
Ambridge,PA,40.5921,-80.2265,6937,1800.9,1,3
Litchfield,IL,39.1954,-89.63,6937,298.9,1,3
Elkins,WV,38.9237,-79.8541,6935,737.1,1,3
North Vernon,IN,39.0171,-85.6317,6935,348.9,1,3
Nevada,IA,42.0184,-93.4633,6933,450.0,1,3
Sunbury,OH,40.2485,-82.8806,6933,556.0,1,3
St. Louis,MI,43.4082,-84.6118,6932,807.4,1,3
Manorhaven,NY,40.8399,-73.7127,6929,5698.3,1,2
LaFayette,GA,34.7089,-85.2815,6929,330.9,1,3
Oneonta,AL,33.9394,-86.4932,6925,168.9,1,4
North Springfield,VA,38.8023,-77.2027,6916,1749.7,0,3
Bridge City,LA,29.9321,-90.1594,6916,638.8,0,3
Shamokin,PA,40.7881,-76.555,6915,3235.7,1,2
Roslyn Heights,NY,40.7788,-73.6396,6915,1809.5,0,3
Kirtland,OH,41.5969,-81.3406,6914,160.1,1,3
Lake Murray of Richland,SC,34.1209,-81.2653,6914,480.0,1,3
Osceola,AR,35.6942,-89.9934,6911,283.3,1,3
Tamaqua,PA,40.8033,-75.9344,6911,279.0,1,3
Harrisville,UT,41.2852,-111.9859,6909,890.0,1,3
Hurricane,WV,38.4293,-82.0182,6908,718.2,1,3
Williamsburg,FL,28.4014,-81.4462,6908,751.0,0,3
Camp Swift,TX,30.1885,-97.2933,6908,220.8,0,3
Mexia,TX,31.6809,-96.4833,6907,370.5,1,3
Dacula,GA,33.9815,-83.8952,6906,512.3,1,3
Huntingdon,PA,40.5,-78.0097,6904,736.9,1,3
Silsbee,TX,30.3456,-94.1764,6904,347.0,1,3
Strathmore,NJ,40.4018,-74.2194,6904,1354.1,0,3
South Patrick Shores,FL,28.202,-80.6137,6899,1760.6,0,3
Union,OH,39.9103,-84.2901,6894,320.7,1,3
St. Albans,VT,44.8119,-73.0849,6891,1360.7,1,3
Clinton,IL,40.1468,-88.9633,6889,750.4,1,3
Willow Oak,FL,27.9216,-82.0244,6885,852.3,0,3
Roosevelt,UT,40.2924,-110.0093,6884,393.1,1,3
Pea Ridge,WV,38.4155,-82.3195,6884,1146.6,0,3
Contra Costa Centre,CA,37.926,-122.054,6884,4174.5,0,2
Fair Plain,MI,42.0823,-86.4516,6882,618.4,0,3
Huron,OH,41.3912,-82.5636,6882,537.5,1,3
Hamilton,AL,34.1346,-87.9755,6880,69.8,1,4
Lanett,AL,32.8577,-85.2078,6880,425.8,1,3
Winsted,CT,41.9262,-73.0675,6880,544.2,0,3
Ocean City,MD,38.3998,-75.0715,6879,586.2,1,3
Perry,FL,30.109,-83.5821,6879,284.0,1,3
Monessen,PA,40.1519,-79.8828,6876,919.6,1,3
Millsboro,DE,38.5892,-75.3089,6876,519.6,1,3
Gananda,NY,43.1274,-77.3361,6869,728.8,0,3
Bonne Terre,MO,37.9209,-90.5425,6863,651.3,1,3
New Canaan,CT,41.142,-73.4905,6863,1710.5,0,3
Walden,NY,41.5603,-74.1879,6861,1318.7,1,3
Forest Glen,MD,39.019,-77.0447,6859,2640.7,0,2
Kasson,MN,44.0333,-92.7479,6855,870.5,1,3
Olivarez,TX,26.2285,-97.9931,6853,718.0,0,3
Pea Ridge,AR,36.4495,-94.1218,6851,340.5,1,3
Taylor Mill,KY,39.0092,-84.4988,6851,432.7,1,3
Isanti,MN,45.4925,-93.2408,6850,519.4,1,3
Newport,TN,35.9617,-83.1976,6850,478.0,1,3
Valley Park,MO,38.5513,-90.4923,6848,587.2,1,3
Roeland Park,KS,39.0359,-94.6374,6848,1631.8,1,3
La Feria,TX,26.1544,-97.8255,6848,613.1,1,3
Orland Hills,IL,41.5905,-87.8414,6842,2307.8,1,2
Thomson,GA,33.4679,-82.4968,6839,555.4,1,3
Ocean Shores,WA,46.9684,-124.152,6838,310.1,1,3
Mira Monte,CA,34.4312,-119.2878,6837,548.2,0,3
Sealy,TX,29.7662,-96.163,6837,228.2,1,3
Clifton Heights,PA,39.9301,-75.2958,6834,4186.1,1,2
South Monrovia Island,CA,34.1234,-117.9958,6833,4813.6,1,2
Loomis,CA,38.8093,-121.1955,6831,363.0,1,3
Junction City,OR,44.2068,-123.2102,6831,799.9,1,3
Sturtevant,WI,42.6995,-87.9019,6823,641.9,1,3
Fowler,CA,36.6243,-119.6737,6819,984.7,1,3
Allendale,NJ,41.0332,-74.1333,6817,849.8,1,3
Live Oak,FL,30.2957,-82.9847,6811,344.7,1,3
Fox Point,WI,43.1581,-87.9013,6811,919.5,1,3
Marshall,MI,42.2618,-84.9598,6806,404.7,1,3
Clover,SC,35.1125,-81.2202,6800,555.2,1,3
Canutillo,TX,31.9185,-106.6006,6800,956.1,0,3
Wescosville,PA,40.5617,-75.5489,6799,965.0,0,3
Dunlap,IN,41.6346,-85.9235,6799,534.9,0,3
Donaldsonville,LA,30.0954,-90.9925,6799,694.9,1,3
Litchfield Park,AZ,33.5024,-112.3588,6794,799.9,1,3
Robertsdale,AL,30.5535,-87.7023,6793,379.3,1,3
Lincroft,NJ,40.3391,-74.1282,6793,469.9,0,3
Thermalito,CA,39.4909,-121.615,6790,206.7,0,3
Whitemarsh Island,GA,32.0304,-81.0109,6790,450.8,0,3
Zuni Pueblo,NM,35.0693,-108.8558,6789,207.7,0,3
Linglestown,PA,40.3444,-76.7948,6786,684.7,0,3
Clarkston Heights-Vineland,WA,46.377,-117.092,6784,226.7,1,3
Decatur,TX,33.2263,-97.5875,6781,297.7,1,3
Napili-Honokowai,HI,20.9767,-156.6646,6779,1007.7,1,3
Addis,LA,30.3652,-91.2658,6779,622.7,1,3
Pepper Pike,OH,41.48,-81.462,6778,367.5,1,3
Ambler,PA,40.1564,-75.2215,6775,3069.4,1,2
St. Augustine Beach,FL,29.8415,-81.2713,6774,1228.7,1,3
Heathcote,NJ,40.3878,-74.578,6773,834.2,0,3
Lawrence,NY,40.6041,-73.7151,6773,703.4,1,3
Green Hill,TN,36.2349,-86.5733,6773,752.5,0,3
Atlantic,IA,41.3958,-95.0136,6770,315.1,1,3
Bayville,NY,40.9076,-73.5602,6763,1794.0,1,3
Folcroft,PA,39.8891,-75.277,6758,2095.3,1,2
Plymouth Meeting,PA,40.1097,-75.2803,6756,667.5,0,3
Joshua Tree,CA,34.1236,-116.3128,6751,72.2,0,3
Homeacre-Lyndora,PA,40.8721,-79.9211,6750,392.4,1,3
Medina,MN,45.0326,-93.5834,6746,101.9,1,3
Bowleys Quarters,MD,39.3198,-76.3856,6746,828.1,0,3
Neptune Beach,FL,30.3165,-81.4118,6743,1114.0,1,3
Opp,AL,31.2848,-86.257,6741,110.0,1,3
Satsuma,AL,30.8578,-88.0631,6740,354.1,1,3
Raleigh Hills,OR,45.4851,-122.7567,6737,1710.4,0,3
Oakmont,PA,40.52,-79.8365,6734,1641.9,1,3
Lionville,PA,40.0524,-75.644,6724,1048.6,0,3
Brookings,OR,42.0697,-124.3002,6719,625.5,1,3
Savannah,TX,33.2257,-96.9081,6718,2673.9,1,2
Cullowhee,NC,35.3097,-83.1816,6715,680.9,0,3
Vero Lake Estates,FL,27.7471,-80.5283,6714,768.0,0,3
Ladera Heights,CA,33.9972,-118.374,6710,873.7,0,3
Homestead Meadows North,TX,31.8483,-106.1707,6707,166.1,1,4
Vandenberg Village,CA,34.7111,-120.4622,6702,491.0,0,3
Oakdale,LA,30.8158,-92.6542,6701,498.3,1,3
Fairview,NY,41.7321,-73.9137,6701,753.2,0,3
Normandy Park,WA,47.4342,-122.3436,6697,1040.3,1,3
Unionville,NC,35.0716,-80.5173,6694,88.5,1,3
Eldridge,IA,41.639,-90.5809,6693,264.8,1,3
Winthrop Harbor,IL,42.4805,-87.8293,6693,557.4,1,3
Belpre,OH,39.2815,-81.5972,6690,741.2,1,3
Columbiana,OH,40.8872,-80.6757,6688,424.6,1,3
Galax,VA,36.666,-80.9176,6687,313.5,1,3
Stewartville,MN,43.8606,-92.4896,6684,786.7,1,3
Marianna,FL,30.7943,-85.2259,6681,138.7,1,3
Galliano,LA,29.447,-90.3096,6681,231.5,0,3
Steilacoom,WA,47.1703,-122.5933,6680,1282.4,1,3
Belterra,TX,30.1885,-97.9845,6678,1099.6,0,3
Bedford,VA,37.336,-79.5179,6676,295.5,1,3
Darnestown,MD,39.0969,-77.3033,6672,157.2,0,3
Boonville,IN,38.0456,-87.2907,6670,449.4,1,3
North Syracuse,NY,43.1339,-76.1304,6669,1296.2,1,3
Ormond-by-the-Sea,FL,29.3437,-81.0677,6668,1277.1,0,3
Paradise,CA,39.7558,-121.6063,6666,140.5,1,3
Franklin,LA,29.7851,-91.5098,6666,258.4,1,3
Air Force Academy,CO,38.9942,-104.8639,6665,257.6,1,3
Pecan Plantation,TX,32.3628,-97.6553,6664,346.6,0,3
West Slope,OR,45.4962,-122.773,6663,1591.7,0,3
Wilton,CA,38.413,-121.2127,6663,88.7,0,3
Rutgers University-Busch Campus,NJ,40.5214,-74.4654,6663,2103.4,0,2
Orlovista,FL,28.5441,-81.4629,6661,1399.0,0,3
West View,PA,40.5182,-80.0333,6660,2546.0,1,2
South Monroe,MI,41.8927,-83.4186,6658,1058.6,0,3
Ellettsville,IN,39.2322,-86.6232,6653,496.4,1,3
Jordan,MN,44.6648,-93.6351,6648,785.0,1,3
Blakely,PA,41.486,-75.6012,6646,673.0,1,3
Amory,MS,33.9814,-88.4823,6642,204.6,1,3
Ontario,OH,40.771,-82.6104,6642,231.7,1,3
Buena Vista,VA,37.7319,-79.3568,6639,398.1,1,3
Stone Mountain,GA,33.8035,-84.1723,6638,1552.2,1,3
Maple Glen,PA,40.1778,-75.1793,6637,821.6,0,3
Green Knoll,NJ,40.6047,-74.6147,6635,552.7,0,3
Black Jack,MO,38.7993,-90.264,6632,990.1,1,3
Purcell,OK,35.0231,-97.3757,6632,168.5,1,3
Gunnison,CO,38.548,-106.9246,6629,527.9,1,3
North Caldwell,NJ,40.8629,-74.2576,6625,833.8,1,3
Indiantown,FL,27.0376,-80.491,6624,180.4,1,3
Castroville,CA,36.7649,-121.7534,6620,2501.6,0,2
Aptos,CA,36.9912,-121.8934,6614,388.2,0,3
South Hill,NY,42.4113,-76.4883,6613,433.1,0,3
Vine Grove,KY,37.8134,-85.9828,6611,371.7,1,3
Milton,PA,41.0088,-76.8507,6610,735.7,1,3
Spotsylvania Courthouse,VA,38.1993,-77.5892,6610,237.8,0,3
Solvay,NY,43.0571,-76.2123,6607,1578.4,1,3
Hebron,KY,39.0626,-84.709,6607,397.4,0,3
Litchfield,MN,45.1221,-94.5253,6598,569.2,1,3
Lutherville,MD,39.424,-76.6177,6595,1204.7,0,3
Irvington,NY,41.0349,-73.866,6590,912.1,1,3
Treasure Island,FL,27.774,-82.7663,6590,1646.0,1,3
Pratt,KS,37.6765,-98.7451,6588,329.8,1,3
Lake Shore,WA,45.6911,-122.6911,6587,1555.7,0,3
Plattsmouth,NE,41.0054,-95.894,6585,767.5,1,3
Charles Town,WV,39.2746,-77.8631,6584,433.4,1,3
Carolina Beach,NC,34.0396,-77.8966,6583,1036.6,1,3
St. John,MO,38.7148,-90.3462,6583,1785.0,1,3
Calipatria,CA,33.1493,-115.5055,6579,686.8,1,3
Kula,HI,20.7706,-156.3284,6578,73.5,1,4
Bridgewater,VA,38.3862,-78.9674,6575,1007.6,1,3
Rutherford,PA,40.2696,-76.7678,6571,2046.0,0,2
Bronxville,NY,40.9395,-73.8265,6570,2608.5,1,2
Hapeville,GA,33.6609,-84.4093,6566,1053.5,1,3
Highland Heights,KY,39.0354,-84.4567,6566,967.5,1,3
St. James,NC,33.9467,-78.1132,6566,278.2,1,3
Morrow,GA,33.5815,-84.3391,6563,725.8,1,3
Willis,TX,30.4314,-95.4831,6561,535.3,1,3
Kingston,RI,41.4738,-71.5236,6560,1627.3,0,3
Lynchburg,TN,35.2846,-86.3587,6558,19.6,1,4
Valley City,ND,46.9222,-98.0055,6558,602.2,1,3
East Falmouth,MA,41.5708,-70.5556,6558,465.8,0,3
Milford,OH,39.1699,-84.2811,6556,681.8,1,3
Lake Alfred,FL,28.1041,-81.7264,6555,269.4,1,3
Ewa Villages,HI,21.3417,-158.0389,6550,2242.7,0,2
Carthage,TX,32.1526,-94.3368,6549,237.2,1,3
Larchmont,NY,40.9258,-73.7531,6549,2307.6,1,2
Corcoran,MN,45.1089,-93.5837,6549,70.6,1,3
Highland,NY,41.7208,-73.9625,6545,467.8,0,3
Steele Creek,AK,64.9295,-147.3955,6542,27.2,1,4
Nitro,WV,38.4117,-81.8193,6540,474.8,1,3
Delano,MN,45.0384,-93.793,6539,547.6,1,3
Brier,WA,47.7924,-122.2734,6539,1149.5,1,3
Upper Sandusky,OH,40.8298,-83.2721,6537,373.9,1,3
South Valley Stream,NY,40.6558,-73.7185,6529,2898.3,0,2
Iowa Park,TX,33.9622,-98.6819,6529,596.5,1,3
St. Gabriel,LA,30.2536,-91.1013,6526,85.0,1,3
Fort Pierce North,FL,27.4736,-80.3595,6519,593.6,1,3
Wailea,HI,20.6873,-156.4291,6517,338.0,0,3
Schuyler,NE,41.4497,-97.062,6516,922.6,1,3
Union Gap,WA,46.5566,-120.4979,6512,450.9,1,3
Catasauqua,PA,40.6531,-75.4643,6512,1946.3,1,3
Potomac Mills,VA,38.6554,-77.3,6510,591.4,0,3
Nephi,UT,39.7069,-111.8326,6507,467.3,1,3
Swarthmore,PA,39.9023,-75.3488,6507,1794.7,1,3
Ramtown,NJ,40.1145,-74.1492,6506,1161.0,0,3
Pimmit Hills,VA,38.9105,-77.1991,6500,1692.0,0,3
Red Lion,PA,39.8986,-76.6078,6499,1911.7,1,3
Johnson Lane,NV,39.0489,-119.7245,6499,114.7,0,3
Carbondale,CO,39.3949,-107.2148,6497,1240.6,1,3
Eastwood,MI,42.3027,-85.5447,6497,1282.0,0,3
Bridgeport,MI,43.3706,-83.8827,6495,298.5,0,3
Lake Mathews,CA,33.825,-117.3683,6494,157.4,1,4
Chesnut Hill,PA,40.7236,-75.2074,6493,826.8,0,3
Hillsboro,OH,39.2123,-83.6113,6492,457.8,1,3
Eucalyptus Hills,CA,32.885,-116.9453,6491,526.7,0,3
Abilene,KS,38.923,-97.2252,6489,526.1,1,3
Brookhaven,WV,39.6062,-79.8812,6485,271.0,0,3
Edgemoor,DE,39.7547,-75.5069,6485,1305.3,0,3
Hilmar-Irwin,CA,37.4045,-120.8504,6484,637.5,1,3
Moraine,OH,39.6983,-84.2458,6484,269.7,1,3
Milford,MI,42.587,-83.6012,6483,1021.1,1,3
Huntingburg,IN,38.301,-86.9622,6480,495.1,1,3
Mount Vernon,IN,37.9364,-87.8958,6480,869.4,1,3
Notre Dame,IN,41.7014,-86.2378,6479,2117.1,1,2
West Loch Estate,HI,21.3617,-158.0246,6469,3788.9,1,2
Oak View,CA,34.403,-119.299,6468,733.1,0,3
Burnet,TX,30.7496,-98.2383,6464,240.7,1,3
Fairfield Plantation,GA,33.6457,-84.9254,6464,606.7,0,3
Woodland,WA,45.9145,-122.7505,6463,606.8,1,3
Ralston,NE,41.2005,-96.0355,6462,1526.9,1,3
Powell,WY,44.7958,-108.7681,6460,581.6,1,3
Taos,NM,36.3871,-105.5803,6458,412.9,1,3
Dillon,SC,34.4233,-79.3689,6454,466.8,1,3
Keene,TX,32.3955,-97.3226,6451,484.5,1,3
West Concord,MA,42.4517,-71.4035,6450,737.6,0,3
Selma,NC,35.5406,-78.2932,6449,460.8,1,3
Elm Grove,WI,43.048,-88.0867,6445,763.1,1,3
Arlington Heights,PA,41.0041,-75.2112,6444,468.9,0,3
Sullivan,MO,38.2129,-91.1637,6441,303.7,1,3
Latimer,MS,30.4974,-88.8607,6436,152.6,0,3
Garrett,IN,41.3527,-85.1237,6434,596.4,1,3
Portland,IN,40.4376,-84.9833,6432,509.7,1,3
Leitchfield,KY,37.4863,-86.2856,6432,230.9,1,3
De Soto,MO,38.141,-90.5609,6430,566.4,1,3
Blue Bell,PA,40.1474,-75.2687,6428,460.5,0,3
Portage Lakes,OH,41.0034,-81.5347,6427,626.8,0,3
Covedale,OH,39.1267,-84.637,6426,877.4,0,3
Pinehurst,MA,42.5334,-71.2339,6426,665.2,0,3
Marvin,NC,34.9889,-80.8033,6421,414.2,1,3
Gleneagle,CO,39.0453,-104.8288,6421,1064.3,0,3
Geneseo,IL,41.4509,-90.154,6421,526.9,1,3
Sanibel,FL,26.4534,-82.1023,6420,153.2,1,3
El Rio,CA,34.2453,-119.1568,6418,1219.4,0,3
Laurence Harbor,NJ,40.4489,-74.2494,6418,840.2,0,3
Watchung,NJ,40.6431,-74.4391,6417,411.9,1,3
Desert Palms,CA,33.7789,-116.293,6414,925.9,1,3
South Lakes,AK,61.5874,-149.316,6414,317.2,0,3
Rushville,IN,39.6171,-85.4463,6412,740.9,1,3
Flanders,NY,40.8937,-72.6051,6411,215.3,0,3
Prospect Park,PA,39.8859,-75.3075,6411,3382.8,1,2
Sidney,NE,41.1341,-102.9681,6407,330.5,1,3
Tanglewilde,WA,47.0512,-122.7809,6407,1904.1,0,3
Cherry Hills Village,CO,39.6375,-104.948,6405,398.5,1,3
Yardville,NJ,40.1849,-74.6604,6405,607.2,0,3
Binghamton University,NY,42.0893,-75.9684,6405,3188.9,1,2
Lemoore Station,CA,36.2633,-119.9048,6403,583.9,1,3
Marion,SC,34.1787,-79.3956,6402,552.1,1,3
Chickasaw,AL,30.7715,-88.0793,6398,587.2,1,3
Forest Hills,PA,40.4251,-79.8544,6397,1578.6,1,3
Santa Teresa,NM,31.8701,-106.6714,6396,279.0,0,3
Johnsburg,IL,42.383,-88.2476,6387,340.1,1,3
West Point,NY,41.3645,-74.0123,6386,133.7,1,4
Connerton,FL,28.3022,-82.4624,6383,190.3,1,4
Colusa,CA,39.2059,-122.0125,6380,564.8,1,3
Pelican Bay,FL,26.2327,-81.8108,6380,835.9,0,3
Crescent City,CA,41.7728,-124.1902,6379,1254.6,1,3
Fort Shawnee,OH,40.6814,-84.1487,6379,259.0,0,3
South Lebanon,OH,39.3672,-84.2205,6376,717.9,1,3
Byron,MN,44.0378,-92.6409,6373,791.7,1,3
Gulf Breeze,FL,30.3684,-87.1737,6372,525.6,1,3
Catalina,AZ,32.4848,-110.8997,6371,174.0,0,3
Eatonton,GA,33.3258,-83.3886,6369,119.9,1,3
Volo,IL,42.3299,-88.1598,6368,596.5,1,3
Crockett,TX,31.3177,-95.4564,6365,277.7,1,3
Huntington Woods,MI,42.4816,-83.1685,6365,1650.2,1,3
Ville Platte,LA,30.6901,-92.2746,6364,611.7,1,3
Braddock,VA,38.8308,-77.3565,6360,385.1,0,3
Walker,LA,30.4851,-90.8654,6359,372.3,1,3
Belle Haven,VA,38.7775,-77.0574,6359,1239.2,0,3
Chesapeake Beach,MD,38.6881,-76.5448,6358,911.7,1,3
Munford,TN,35.4434,-89.8147,6357,259.0,1,3
Douglas,WY,42.7542,-105.3969,6356,371.9,1,3
Cynthiana,KY,38.386,-84.2992,6355,558.9,1,3
Shrewsbury,MO,38.5866,-90.3282,6352,1701.6,1,3
Northgate,OH,39.2533,-84.5941,6347,970.1,0,3
Champion Heights,OH,41.3031,-80.8514,6347,292.9,1,3
Pigeon Forge,TN,35.7977,-83.5623,6345,177.3,1,3
Willard,MO,37.2931,-93.4171,6342,404.8,1,3
Twin Lakes,WI,42.519,-88.2484,6341,286.9,1,3
Carlstadt,NJ,40.8247,-74.0613,6341,620.4,1,3
McRae-Helena,GA,32.0636,-82.8968,6338,380.2,1,3
Durham,CA,39.6232,-121.7875,6337,30.0,0,3
Monticello,IL,40.0342,-88.5728,6337,630.9,1,3
Glenarden,MD,38.9294,-76.8577,6335,2047.8,1,2
Lucas Valley-Marinwood,CA,38.0405,-122.5765,6334,426.7,1,3
Crystal City,TX,28.6908,-99.8258,6332,666.5,1,3
Salem,IN,38.6047,-86.0976,6330,611.1,1,3
Harvest,AL,34.8558,-86.752,6328,198.1,0,3
Henderson,TN,35.4446,-88.6531,6326,312.9,1,3
Tecumseh,OK,35.2639,-96.9337,6326,162.6,1,3
Puerto Real,PR,18.0767,-67.1858,6325,2043.1,0,2
Countryside,IL,41.7741,-87.8752,6322,848.2,1,3
East Rochester,NY,43.1122,-77.4869,6321,1856.0,1,3
Ramblewood,NJ,39.9322,-74.9527,6320,719.6,0,3
Lake Fenton,MI,42.8453,-83.7086,6316,442.1,0,3
Rossford,OH,41.5812,-83.5682,6314,471.2,1,3
Clyde,OH,41.3044,-82.9781,6314,466.5,1,3
Thurmont,MD,39.621,-77.4076,6313,784.6,1,3
Mecca,CA,33.5767,-116.0645,6313,349.9,0,3
Penitas,TX,26.2577,-98.4407,6313,260.3,1,3
Bethel,AK,60.7928,-161.7917,6312,54.8,1,3
Fort Washington,PA,40.1408,-75.1926,6312,749.0,0,3
Sweetwater,TN,35.6029,-84.4716,6310,275.7,1,3
Sterling,AK,60.5405,-150.8089,6307,31.3,0,3
Prospect Park,NJ,40.938,-74.1736,6299,5227.4,1,2
Loughman,FL,28.238,-81.5686,6296,699.8,0,3
Waupaca,WI,44.3506,-89.0719,6294,306.9,1,3
Tallulah,LA,32.4068,-91.1916,6290,872.6,1,3
San Martin,CA,37.0829,-121.5963,6289,209.3,0,3
High Springs,FL,29.807,-82.5955,6283,105.4,1,3
Martins Ferry,OH,40.1014,-80.7253,6283,1041.8,1,3
Rochester,WA,46.8198,-123.0636,6282,286.6,0,3
Avra Valley,AZ,32.4195,-111.3393,6281,108.4,0,3
Lake Mills,WI,43.0775,-88.9055,6280,581.5,1,3
Orange City,IA,43.0023,-96.0566,6278,525.9,1,3
Hampstead,MD,39.6105,-76.8549,6278,733.9,1,3
Taylor,PA,41.3958,-75.7147,6274,465.7,1,3
Lebanon,KY,37.5691,-85.2594,6274,379.9,1,3
Exton,PA,40.0307,-75.6303,6272,774.5,0,3
Madison,SD,44.0062,-97.1085,6271,524.6,1,3
Pembroke Park,FL,25.9852,-80.1777,6266,1694.0,1,3
Howland Center,OH,41.2482,-80.7443,6266,597.6,0,3
Dacono,CO,40.0623,-104.9476,6260,260.6,1,3
Huron,CA,36.2041,-120.0961,6260,1455.0,1,3
Harrah,OK,35.4786,-97.1873,6259,194.6,1,3
Cold Spring,KY,39.013,-84.435,6258,509.0,1,3
Sidney,MT,47.7152,-104.1679,6257,734.9,1,3
Talent,OR,42.2404,-122.7807,6256,1816.2,1,3
Mount Zion,IL,39.7793,-88.8834,6255,564.9,1,3
Marlow Heights,MD,38.8237,-76.9484,6254,1188.1,0,3
Warrenton,OR,46.1685,-123.9302,6254,190.8,1,3
Massanetta Springs,VA,38.3899,-78.834,6254,508.3,0,3
Country Homes,WA,47.7479,-117.4199,6248,1444.7,0,3
De Soto,KS,38.9688,-94.9549,6248,214.3,1,3
Manistee,MI,44.2439,-86.3242,6248,735.7,1,3
Princeton,KY,37.1068,-87.8853,6248,268.5,1,3
Gun Barrel City,TX,32.3277,-96.1286,6247,385.7,1,3
South Williamsport,PA,41.2294,-77.0009,6246,1270.0,1,3
Calverton,NY,40.9138,-72.766,6245,92.0,0,3
Zimmerman,MN,45.4416,-93.598,6243,695.4,1,3
Steelton,PA,40.2258,-76.8253,6243,1271.7,1,3
Gateway,AK,61.5668,-149.2417,6241,131.2,0,3
Walkersville,MD,39.4832,-77.3559,6239,505.7,1,3
Camino Tassajara,CA,37.7909,-121.8851,6238,1887.4,0,3
Jan Phyl Village,FL,28.0201,-81.7933,6237,526.4,0,3
Sheridan,OR,45.096,-123.3983,6237,1146.4,1,3
Rochester,IN,41.0591,-86.1959,6236,526.6,1,3
Inniswold,LA,30.3982,-91.071,6236,1075.4,0,3
West Hattiesburg,MS,31.3114,-89.374,6234,997.3,0,3
Yaphank,NY,40.8323,-72.9233,6229,176.3,0,3
Briar,TX,32.9882,-97.5526,6227,118.3,0,3
White Oak,TX,32.5312,-94.8564,6227,264.5,1,3
Tellico Village,TN,35.6984,-84.2641,6224,322.3,1,3
Jackson,OH,39.0448,-82.6458,6222,265.4,1,3
Homeland,CA,33.7459,-117.1132,6221,562.4,0,3
Fair Haven,NJ,40.3618,-74.0392,6221,1507.4,1,3
Roseland,NJ,40.8208,-74.3086,6221,663.9,1,3
Plaquemine,LA,30.2833,-91.243,6218,821.3,1,3
Clemson University,SC,34.675,-82.8344,6217,1133.9,0,3
Wheelersburg,OH,38.7383,-82.842,6215,413.5,0,3
Aztec,NM,36.8225,-107.971,6214,140.6,1,3
Lucerne Valley,CA,34.4427,-116.9021,6212,22.7,0,3
Corry,PA,41.9259,-79.6358,6209,400.0,1,3
Northlake,TX,33.0809,-97.2548,6202,131.5,1,3
Salton City,CA,33.2994,-115.9609,6202,111.7,0,3
Lauderdale-by-the-Sea,FL,26.1991,-80.0971,6202,2731.2,1,2
Branford Center,CT,41.278,-72.8148,6201,1282.2,1,3
Willows,CA,39.5149,-122.1995,6201,844.3,1,3
New Haven,MI,42.7306,-82.7953,6200,946.6,1,3
Barnesville,GA,33.0508,-84.1528,6200,394.1,1,3
Fountainhead-Orchard Hills,MD,39.6878,-77.7173,6198,541.8,1,3
Paulsboro,NJ,39.84,-75.2397,6195,1242.9,1,3
Osprey,FL,27.1914,-82.48,6195,457.7,0,3
Elsmere,DE,39.7384,-75.5946,6194,2424.0,1,2
Snowflake,AZ,34.5225,-110.0913,6192,70.9,1,3
Ishpeming,MI,46.4862,-87.6658,6191,273.2,1,3
Northford,CT,41.3949,-72.7826,6189,299.3,0,3
University at Buffalo,NY,43.0025,-78.7887,6189,1770.0,1,3
Willard,OH,41.0518,-82.7232,6189,667.4,1,3
River Park,FL,27.3214,-80.3308,6186,1015.7,0,3
Mays Landing,NJ,39.4506,-74.7098,6183,423.1,0,3
Southgate,FL,27.3066,-82.5107,6183,1424.1,0,3
Clairton,PA,40.2976,-79.8854,6182,861.9,1,3
Crestwood,KY,38.3355,-85.4839,6175,589.1,1,3
Lindale,TX,32.4933,-95.4069,6174,385.5,1,3
Salida del Sol Estates,TX,26.3257,-98.4469,6172,1013.4,0,3
Darlington,SC,34.3015,-79.867,6172,505.7,1,3
Fruitland,ID,44.0197,-116.922,6169,992.0,1,3
Gladewater,TX,32.5426,-94.9465,6166,205.8,1,3
Quebradillas,PR,18.4724,-66.935,6165,1249.2,0,3
Torrington,WY,42.0653,-104.1737,6161,634.0,1,3
Braidwood,IL,41.2695,-88.2235,6160,449.1,1,3
Three Oaks,FL,26.4724,-81.7959,6156,1370.6,0,3
Milan,MI,42.0816,-83.6854,6153,688.8,1,3
Rib Mountain,WI,44.9195,-89.6757,6153,197.1,0,3
Ward,AR,35.0117,-91.9577,6149,551.6,1,3
Pine Brook,NJ,40.8676,-74.3438,6147,750.0,0,3
East End,AR,34.5554,-92.3261,6147,118.3,0,3
Zephyrhills West,FL,28.2311,-82.2052,6147,902.2,1,3
Gardnerville,NV,38.939,-119.7369,6147,494.4,0,3
Rockford,MI,43.1267,-85.5582,6144,735.9,1,3
Prosser,WA,46.2068,-119.7663,6138,499.2,1,3
Saranap,CA,37.8878,-122.076,6136,2087.4,0,2
